,Date_reported,Indicator
796,2022-03-09,0.0782606405344304
797,2022-03-10,0.0807057493430593
798,2022-03-11,0.0743742044280834
799,2022-03-12,0.0738422860205922
800,2022-03-13,0.0438489513014113
801,2022-03-14,0.034300157954029
802,2022-03-15,0.1365486028004817
803,2022-03-16,0.1068555446016587
804,2022-03-17,0.105963294369738
805,2022-03-18,0.0965689289471112
806,2022-03-19,0.0868742870041265
807,2022-03-20,0.0491338180597109
808,2022-03-21,0.0353554154398583
809,2022-03-22,0.1554317062664192
810,2022-03-23,0.1166445591653273
811,2022-03-24,0.1168762010524606
812,2022-03-25,0.1073703043508437
813,2022-03-26,0.0958825826148645
814,2022-03-27,0.050583724686582
815,2022-03-28,0.0316062485999607
816,2022-03-29,0.1546767253009478
817,2022-03-30,0.1121918873348768
818,2022-03-31,0.1034152336112721
819,2022-04-01,0.0945871039127489
820,2022-04-02,0.0785094410798698
821,2022-04-03,0.0443122350756778
822,2022-04-04,0.0265530237287943
823,2022-04-05,0.1257901240425147
824,2022-04-06,0.0944240966588403
825,2022-04-07,0.0945356279378304
826,2022-04-08,0.0853986423897961
827,2022-04-09,0.0776858254811738
828,2022-04-10,0.0393619621543484
829,2022-04-11,0.0219201859861291
830,2022-04-12,0.110261538275433
831,2022-04-13,0.0785609170547883
832,2022-04-14,0.0752750339891572
833,2022-04-15,0.0702475471054501
834,2022-04-16,0.0636243049992694
835,2022-04-17,0.0327387200481677
836,2022-04-18,0.0203501687511147
837,2022-04-19,0.0262270092209771
838,2022-04-20,0.099717542746293
839,2022-04-21,0.069312400227764
840,2022-04-22,0.0589914672566042
841,2022-04-23,0.0520593693009125
842,2022-04-24,0.0249143718605553
843,2022-04-25,0.0137869819490056
844,2022-04-26,0.0725382279893235
845,2022-04-27,0.0515960855266459
846,2022-04-28,0.0459337282856106
847,2022-04-29,0.041669801696528
848,2022-04-30,0.0374401924240577
849,2022-05-01,0.0206418659423196
850,2022-05-02,0.0104324642501499
851,2022-05-03,0.0619513358144181
852,2022-05-04,0.0472120483294201
853,2022-05-05,0.0446210909251888
854,2022-05-06,0.0425019966243771
855,2022-05-07,0.0383496013142845
856,2022-05-08,0.0191748006571422
857,2022-05-09,0.0100892910840265
858,2022-05-10,0.0564863031439037
859,2022-05-11,0.0419958162043452
860,2022-05-12,0.0359731271388803
861,2022-05-13,0.0316234072582668
862,2022-05-14,0.0275825432271644
863,2022-05-15,0.0126716691591047
864,2022-05-16,0.006348703573282
865,2022-05-17,0.0377576276027218
866,2022-05-18,0.0277283918227668
867,2022-05-19,0.0236017345001335
868,2022-05-20,0.0187629928577942
869,2022-05-21,0.0173903001933008
870,2022-05-22,0.0087938123819108
871,2022-05-23,0.0042639265890826
872,2022-05-24,0.0222976764688648
873,2022-05-25,0.0149966673595904
874,2022-05-26,0.0136411333534032
875,2022-05-27,0.0036805322066729
876,2022-05-28,0.0129547870211565
877,2022-05-29,0.0070607878929879
878,2022-05-30,0.0037491668398976
879,2022-05-31,0.0228810708512745
880,2022-06-01,0.0164980499613801
881,2022-06-02,0.0162664080742468
882,2022-06-03,0.0147564461433041
883,2022-06-04,0.0135467607327193
884,2022-06-05,0.0080559900747456
885,2022-06-06,0.0056537779118822
886,2022-06-07,0.0069921532597632
887,2022-06-08,0.0293241470452404
888,2022-06-09,0.0221089312274969
889,2022-06-10,0.0207619765504628
890,2022-06-11,0.0204102240551863
891,2022-06-12,0.0103037743128536
892,2022-06-13,0.0059712130905463
893,2022-06-14,0.0376375169945786
894,2022-06-15,0.0292726710703219
895,2022-06-16,0.0287493319919838
896,2022-06-17,0.0266473963494782
897,2022-06-18,0.0277627091393791
898,2022-06-19,0.0141987897483536
899,2022-06-20,0.0082104179995011
900,2022-06-21,0.0487477482478221
901,2022-06-22,0.0381608560729167
902,2022-06-23,0.0416269050507626
903,2022-06-24,0.0414124218219355
904,2022-06-25,0.0388386230760103
905,2022-06-26,0.0212252603247293
906,2022-06-27,0.0118480535604087
907,2022-06-28,0.0707022515505636
908,2022-06-29,0.0571812288053035
909,2022-06-30,0.060818864366211
910,2022-07-01,0.0569152696015579
911,2022-07-02,0.0551565071251757
912,2022-07-03,0.0293327263743935
913,2022-07-04,0.0167468505068195
914,2022-07-05,0.1019224303386355
915,2022-07-06,0.084163218991752
916,2022-07-07,0.0836313005842609
917,2022-07-08,0.0777287221269392
918,2022-07-09,0.0701102778390008
919,2022-07-10,0.034711965753377
920,2022-07-11,0.0186171442621918
921,2022-07-12,0.1063836814982391
922,2022-07-13,0.0791872080829634
923,2022-07-14,0.0727098145723852
924,2022-07-15,0.0608102850370579
925,2022-07-16,0.0552423004167065
926,2022-07-17,0.0255235042304243
927,2022-07-18,0.0124743445885838
928,2022-07-19,0.068600315908058
929,2022-07-20,0.0465085433388672
930,2022-07-21,0.0445181389753518
931,2022-07-22,0.0114791424068261
932,2022-07-23,0.048842120868506
933,2022-07-24,0.020272954788737
934,2022-07-25,0.0117193636231124
935,2022-07-26,0.0617540112438972
936,2022-07-27,0.0427336385115104
937,2022-07-28,0.0387185124678672
938,2022-07-29,0.0332277418098935
939,2022-07-30,0.0307997916595708
940,2022-07-31,0.0147392874849979
941,2022-08-01,0.0089310816483602
942,2022-08-02,0.0471777310128078
943,2022-08-03,0.0308684262927955
944,2022-08-04,0.0274195359732558
945,2022-08-05,0.0238762730330322
946,2022-08-06,0.0220231379359661
947,2022-08-07,0.0099262838301179
948,2022-08-08,0.0057910471783315
949,2022-08-09,0.0317177798789508
950,2022-08-10,0.0232757199923163
951,2022-08-11,0.0209421424626775
952,2022-08-12,0.0202815341178901
953,2022-08-13,0.0174760934848317
954,2022-08-14,0.0088367090276763
955,2022-08-15,0.0056795158993414
956,2022-08-16,0.0061685376610672
957,2022-08-17,0.0294442576533836
958,2022-08-18,0.0206418659423196
959,2022-08-19,0.0171243409895552
960,2022-08-20,0.0147650254724572
961,2022-08-21,0.007481175021489
962,2022-08-22,0.0041867126267048
963,2022-08-23,0.0234387272462249
964,2022-08-24,0.015974710883042
965,2022-08-25,0.0154170544880915
966,2022-08-26,0.0137097679866279
967,2022-08-27,0.0129376283628503
968,2022-08-28,0.0062200136359857
969,2022-08-29,0.0039722293978778
970,2022-08-30,0.0201785821680531
971,2022-08-31,0.0157430689959087
972,2022-09-01,0.0152025712592644
973,2022-09-02,0.0141215757859759
974,2022-09-03,0.013932830544608
975,2022-09-04,0.0066404007644868
976,2022-09-05,0.0037405875107445
977,2022-09-06,0.0236274724875927
978,2022-09-07,0.0166696365444418
979,2022-09-08,0.0159403935664297
980,2022-09-09,0.0158288622874396
981,2022-09-10,0.0142674243815783
982,2022-09-11,0.0068806219807732
983,2022-09-12,0.0040065467144901
984,2022-09-13,0.0264414924498042
985,2022-09-14,0.0209335631335244
986,2022-09-15,0.0190804280364583
987,2022-09-16,0.017510410801444
988,2022-09-17,0.0162664080742468
989,2022-09-18,0.0076956582503161
990,2022-09-19,0.0043411405514604
991,2022-09-20,0.0311687028131534
992,2022-09-21,0.0236789484625112
993,2022-09-22,0.0235674171835212
994,2022-09-23,0.0228295948763559
995,2022-09-24,0.0207705558796158
996,2022-09-25,0.0097975938928217
997,2022-09-26,0.0035690009276828
998,2022-09-27,4.289664576541901e-05
