"Country","K1","K2","K3","K4","K5"
"Mali",12.477828116075475,20.891713143685156,39.096728821946215,34.74692567440286,31.962651822788914
"Malta",4.259073858244791,8.068886265979646,15.676501758005607,14.11637906180751,13.093714715768872
"MarshallIslands",0.014976475290338749,0.010632758382746865,32.89874414580982,28.507644868823714,25.858332828495985
"Martinique",1.5324137803522093,7.093294454079641,20.548015377928902,18.46070247001417,17.08528439767093
"Mauritania",21.053664618220953,23.62186942378188,38.16328054771033,34.03160970136476,31.338931443588685
"Mauritius",0.24400880348099158,22.521189044315093,36.4366193031851,32.30038366659736,29.88088508444958
"Mayotte",4.038672110314193,18.003555932597703,31.232078620044376,27.4499326028712,25.082982791230805
"Mexico",5.368824088302757,7.752416418284922,14.988294103160655,13.68742242741065,12.867743809864601
"Moldova",19.207155646034956,21.909995093523012,31.216056941006187,28.71530660065448,26.918681761357266
"Monaco",5.367430704588573,19.093100972683136,51.55887500555895,46.37778983345536,43.230767121757154
"Mongolia",0.23914012763928605,74.86169498615453,71.53719575323963,64.08670752988981,59.1390426593029
"Montenegro",20.838248051840512,33.155773082274365,40.2140484355687,36.895340133912086,34.649588608647846
"Montserrat",0.4893343533415701,0.6802914209696014,23.663256034151644,20.654545092097585,18.8048990146951
"Morocco",16.535361726905947,20.939096381999196,19.938159122380792,18.076316263332927,16.780237673682148
"Mozambique",3.8509809493530596,25.18238647876425,31.320666859180196,27.746680438579418,25.47952006334499
"Myanmar",9.607943688201939,21.034105573161536,18.537484289297105,16.614677767241538,15.346239662301528
"Namibia",10.770252558188522,39.91386893598932,34.511891431796094,30.942826384073324,28.58797884906795
"Nauru",0.,0.,11.406099875129849,9.958560974412068,9.040839938125837
"Nepal",34.084012470954626,59.79294768163781,56.83467193072097,51.08722685554105,47.21130593204772
"Netherlands",10.751746114118541,16.322185579529013,51.62015711726594,46.086409150725004,42.4649235863743
"NewCaledonia",0.050203310852080324,13.922483540203732,47.83560897537991,41.97457018552943,38.33910240100808
"NewZealand",0.16262386352525637,0.6004191574186799,58.2011473312181,50.90299544512755,47.07282896745356
"Nicaragua",71.53621460665904,84.31155893587002,73.81577753485632,67.46043295707952,63.431680850374605
"Niger",71.32539439025174,62.98815725225803,61.432679146303585,55.74528306544732,51.74055756600389
"Nigeria",13.8065906447123,22.88303795622432,21.14792631374631,19.455537667732724,18.176255676744375
"NorthernMarianaIslands",0.29279242320667276,15.336115766367309,31.943871491908265,28.00507457235217,25.566474679453442
"Norway",2.5273452739800817,12.636069382846742,53.72671305625147,47.22128186554879,43.149931411286715
"Oman",56.84676675810289,69.36687765422128,72.25769909770963,66.47955914937404,62.07580037893668
"Pakistan",21.236843523369107,22.864809541811155,23.9070837016175,22.66389779520263,21.453531976770893
"Palau",0.,0.03172799017009783,12.705349877847183,11.083817886264821,10.098570694172167
"Panama",7.070698152806354,7.741132117006794,14.794138551798733,13.533597473299993,12.648730540285685
"PapuaNewGuinea",1.9167956467547143,45.39854716413589,39.30736330714319,35.3536610608258,32.688458386744315
"Paraguay",12.997289412528309,30.197103969126875,37.40501990361967,34.047036235689404,31.73617832727501
"Peru",15.543452747452818,16.582353039159344,38.86986187747705,35.38681067597575,32.94876092962627
"Philippines",8.349896956482173,29.772140794798307,34.10894612345039,30.96179926893816,28.906068554481212
"Poland",29.480884509215784,34.131211901103065,38.694461617650134,34.93870589930413,32.426050763443236
"Portugal",5.376446604191006,7.950265588894112,32.67555745307387,29.236171118578476,26.98501651712022
"PuertoRico",2.8251094488782083,5.580086405179701,16.96184625518359,15.171383822445634,14.161435174272382
"Qatar",39.34118026922751,30.695472451252286,44.52588937916443,40.88065347463011,38.63201045462282
"RepublicCongo",40.38594205017876,50.67738371405913,56.93217073125196,52.39799124005151,48.98718509863657
"Reunion",0.9345448554000015,3.6467010901296297,29.775847913295923,26.373884475935583,24.22495746329907
"Russia",13.974991676585242,17.788511143406325,45.97901205297796,41.34773758692657,38.439944999660405
"Rwanda",4.144020505963797,37.90298563668895,37.26394135576988,33.219567431113006,30.572897773599518
"SaintKittsNevis",0.4201952281521969,21.37611159729246,38.81484875251466,34.12021617065644,31.191808582967532
"SaintLucia",1.603985872854409,29.306282045158753,44.68010092652864,40.07259171676692,37.054973026369424
"SaintPierreMiquelon",0.38528215969919066,1.9697374740973748,38.420392064020035,33.6583773880522,30.732081654763704
"SaudiArabia",22.25009614792709,17.424696868173786,19.76520526100525,18.106390550072746,16.93781124369767
"Senegal",10.878103422527476,37.63095086819274,34.150187770617734,30.719223501426534,28.380255200738347
"Serbia",11.545518836852448,13.554362416808413,18.30070000930996,16.603896252882457,15.617814099323507
"SierraLeone",20.33099176032656,35.73802357917093,33.72563363438189,30.229646212683665,27.80126087699919
"Singapore",1.3093499225746148,4.53126022692265,19.354900490402,17.3214317584056,16.293345983474193
"Slovakia",13.66244270438334,30.592162551447785,54.50719069441575,48.757782871557154,44.953431214332
"Slovenia",12.942018231390612,17.02652389860344,43.45267268233346,39.05549050112298,36.27367789406452
"SolomonIslands",0.030514440744833612,0.022530623429513078,12.871508111641159,13.377201653819675,12.217720880840224
"Somalia",29.928729794525065,76.8727725879636,71.56518141897172,65.49988757486825,61.03182477491059
"SouthAfrica",32.776906409959935,51.118626600791096,45.331280837955156,42.00643822253045,39.40614388115634
"SouthKorea",0.1811897957201606,1.02386343468971,50.91163785521998,44.729386282260435,41.20751009355253
"Spain",12.692103041625337,20.74933579641076,48.317687413134216,45.4974507290983,45.4974507290983
"SriLanka",7.069176843573385,40.494036413136655,35.17886179118508,31.855548005192784,29.53487078555374
"Sudan",48.490557064263015,39.572693310826395,48.9338748203471,44.83342916096615,41.82625165273685
"Suriname",5.20781154805208,22.432901132686265,31.006419095192523,27.707398926410193,25.555861770753978
"Swaziland",5.794453863602951,36.704804059696094,31.179184358594448,27.58894690768535,25.32518572964033
"Switzerland",17.475536250332613,18.878038958677394,57.041073514102294,51.357675154816164,47.558292520029525
"Syria",10.732790152983467,22.430148502054575,20.19955658683287,18.7437785656751,17.56614537237235
"Tajikistan",43.48916221277738,38.1134693238141,33.55697994742482,30.12880097465499,27.817276408775832
"Tanzania",0.46089032167010463,21.799243879528447,17.901981941260498,15.552661467332271,14.13109725157479
"Thailand",0.3680783488047252,61.89273574444543,78.1167670978277,70.87100107249114,65.73184624469545
"Togo",1.9230038727713357,12.605361555583405,15.858949481616305,14.226210736644065,13.137886735473744
"Tonga",0.,0.003784037049322852,15.481405283585675,13.558197805637343,12.377870070246285
"TrinidadTobago",7.6991018369264514,45.16295083651759,50.89276199521585,47.318765122583805,44.74674626232383
"Tunisia",13.066723763331076,31.775502406918367,37.82864471823261,34.46174434524421,32.06631939642198
"Turkey",7.661198169790646,12.472765668595931,20.064468936399816,18.667260905345888,17.514151705644597
