,Date_reported,New_cases,SmoothedCases,cutDatesPV
573,2021-07-29,1752,1603.969870638156,0
574,2021-07-30,1782,1624.9356414088256,0
575,2021-07-31,1797,1645.5222175086838,0
576,2021-08-01,1186,1665.7469672501427,0
577,2021-08-02,1056,1685.6126667461854,0
578,2021-08-03,2251,1705.108780383931,0
579,2021-08-04,1950,1724.2131799218973,0
580,2021-08-05,1875,1742.8941767254469,0
581,2021-08-06,1836,1761.1127411344353,0
582,2021-08-07,2133,1778.8247888788062,0
583,2021-08-08,1275,1795.9834260281602,0
584,2021-08-09,923,1812.541060161238,0
585,2021-08-10,2597,1828.4513050661362,0
586,2021-08-11,2218,1843.6706279818025,0
587,2021-08-12,1992,1858.1597107188597,0
588,2021-08-13,2158,1871.884517469767,0
589,2021-08-14,2273,1884.8170812927183,0
590,2021-08-15,1352,1896.9360368244352,0
591,2021-08-16,766,1908.226937680269,0
592,2021-08-17,2829,1918.6824025237183,0
593,2021-08-18,2247,1928.3021336690047,0
594,2021-08-19,2266,1937.0928465776558,0
595,2021-08-20,2007,1945.0681385286766,0
596,2021-08-21,2245,1952.2483114068525,0
597,2021-08-22,1285,1958.6601487180478,0
598,2021-08-23,956,1964.3366326331181,0
599,2021-08-24,2654,1969.3165751852864,0
600,2021-08-25,2460,1973.6441306407332,0
601,2021-08-26,2395,1977.3681550697447,0
602,2021-08-27,2187,1980.5413851927874,0
603,2021-08-28,2217,1983.2194218143768,0
604,2021-08-29,1372,1985.4595228846847,0
605,2021-08-30,833,1987.3192359011314,0
606,2021-08-31,2945,1988.8549267125336,0
607,2021-09-01,2358,1990.1202890347904,0
608,2021-09-02,2222,1991.1649431155386,0
609,2021-09-03,2113,1992.0332500747204,0
610,2021-09-04,2155,1992.7634780003264,0
611,2021-09-05,1240,1993.3874551127888,0
612,2021-09-06,733,1993.930833386606,0
613,2021-09-07,2800,1994.4140631532707,0
614,2021-09-08,2361,1994.8541466872925,0
615,2021-09-09,2190,1995.2671988210454,0
616,2021-09-10,2105,1995.67179818032,0
617,2021-09-11,2324,1996.0930670154598,0
618,2021-09-12,1306,1996.5673741967362,0
619,2021-09-13,680,1997.147517798656,0
